codigocena,cena,classe,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
225076,225/76,24,1807.3340413819,1913.8138754456,2117.3115569885,2197.9297071839,2100.7499733154,2124.4984037964,2317.0974408997,2498.8444626282,2149.2990876953,2298.3777786011,2087.8465395874,2185.3717937927,2432.8337823364,1991.801446405,2302.9801535462,2655.1021015259,2602.7666055237,2471.7597732849,2274.6032643433,2221.2343310669,2668.0988540833,2684.231987555,2471.2202143921,2552.6697813416,2631.4732435547,2909.8577781799,2524.0463767762,3002.2138409485,3062.1767189209,3070.2134822266,3130.0789953735,3062.6137092957,3250.5356116882,3250.5356116882,3250.5356116882
225076,225/76,25,1243.7200556223,1976.9278662002,2048.8245806884,2716.0378530247,2665.1328638565,2412.9879870124,3697.6618568845,1676.7431061179,1734.6092673253,2657.7176455848,2098.1091404606,2445.8793685662,3213.4556545103,1926.914011471,3546.6028180251,2669.4410069766,3009.4352697744,2947.4393613929,3984.8273292746,3818.3435003659,3646.2380228355,3567.4374685085,2864.6983739053,2623.726081324,2448.3752419548,2232.5614379545,2937.301719454,3106.8659678643,1938.8703576325,2150.3163805849,2016.8583807831,3116.1782037954,2675.3622735488,2675.3622735488,2675.3622735488
225076,225/76,27,10.0567751465,10.9601821777,10.9639561768,11.3733641235,12.6918669922,16.8191801086,13.1108259338,13.1072173889,15.7455192688,18.7142726318,16.7356882751,16.0765774109,16.8963740129,14.9151993408,18.2987872253,14.6759648865,16.7332725281,18.0522098389,19.3723665955,16.7378690613,14.838720575,14.014560321,12.5369484985,13.7674779907,15.6613365845,16.9000297546,16.5701593506,14.759815094,11.2140724487,14.596094397,14.2681080322,14.4270869751,12.2053724792,12.2053724792,12.2053724792
225076,225/76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8226068298,0.4935640991,0.6580848083,0.4113031738,0.4113031738,0.4113031738
225076,225/76,33,383.1819283735,370.4060770586,363.6528757558,408.3062105477,436.9193226918,452.933531662,413.0260433605,413.8606995359,443.7099926267,507.1088495089,505.7316391597,518.2696192025,659.207892157,698.9705953145,684.0513830444,567.2600324349,663.8266289643,525.4421428536,533.5032659066,591.743954377,513.3524380562,512.5004426827,574.783858804,476.9774081287,474.6132703684,586.9707224714,513.0824213126,509.9811843331,730.6998300407,646.1757690499,709.0141166474,1455.9485697061,851.5087593996,851.5087593996,851.5087593996
225077,225/77,3,2468.720061457,2063.6473339268,1864.8063784826,2540.5709610237,1823.0911387133,1793.5129761392,1545.0575165964,1494.1614040736,1561.7883270014,1845.4649574777,1705.6664707126,1795.4658071044,1612.0374358543,1610.1431036597,1589.9754477332,1600.3239559669,1564.7953826147,1516.518189095,1547.8540788382,1692.2048769762,1566.0550948152,1545.7483843415,1776.8658094356,1813.3536447626,1624.8857395889,1649.8962235994,1558.6969147415,1470.65069233,1544.988909841,1394.4100426694,1378.8279537549,1684.6171139732,1556.0962713812,1556.0962713812,1556.0962713812
225077,225/77,13,252.6979063492,210.9788843612,139.5922626624,373.698055486,1382.5541382584,631.3519410563,283.0527333048,126.400240892,380.5487078089,60.3479219421,590.3002000469,9.0893199341,8.6805097961,2.9475539368,209.7945643349,19.0589012073,130.3560855875,113.4016648804,153.9730704068,288.1698598401,544.9410146705,175.1768608854,250.3624069355,270.3683354859,356.6067031202,131.6381850826,197.9282262489,357.4924695584,229.0216393606,208.4222577118,202.8881637965,105.5814572662,105.9461173067,105.9461173067,105.9461173067
225077,225/77,15,7803.1650917925,7921.7854708517,8026.4309358574,7945.7731265985,8010.8351323864,8255.1865836121,8490.0019718892,8686.19688401,8802.7314950788,8701.0364889506,8726.6165011187,8698.1662309854,8729.6083857823,8850.0106238399,8959.2053137116,8910.9149430441,8784.0996593781,8754.6967029354,8674.0756704655,8692.0203757941,8579.940321538,8651.6520519469,8538.0753006361,8680.5672716273,8487.888840267,8450.9540104665,8548.0006691647,8441.2720911928,7307.1269973436,6782.68972744,6001.5642712048,5800.1954937998,5668.8678062574,5668.8678062574,5668.8678062574
225077,225/77,19,7.5333608826,13.262355127,15.0641875427,20.2239236267,21.3708827148,19.3263778992,15.9698206238,9.2549856018,3.9313637817,0.8190183899,0,0,0,1.0645308472,1.0645308472,1.0645308472,11.2970421326,60.6752838562,97.3361695145,98.1551905839,73.4261136247,12.6947507996,12.7766530579,11.4662289612,12.1214410034,16.5430302429,32.3450087769,67.3113389526,62.0702295837,23.9121427246,85.0836675171,807.556667572,1322.8491498182,1322.8491498182,1322.8491498182
225077,225/77,21,3683.4275110929,4010.1283890101,4168.6674037782,3327.4178552383,2961.1085093955,3508.425827937,3875.687121884,3901.250497807,3463.9240863772,3611.6428145156,3195.0083124115,3716.2277042096,3865.1109497567,3748.7762959661,3455.5436200951,3682.2160995988,3721.6378242388,3768.7776242601,3731.5089021163,3431.6232492719,3434.0948568038,3815.3679034402,3629.6833881078,3431.2034504943,3727.8168504349,3961.5475673531,3877.1002087144,3875.0170687939,5062.9374604326,5796.9606196877,6537.504579684,5806.8311355705,5550.419580823,5550.419580823,5550.419580823
225077,225/77,25,6.5516610474,1.1465098328,6.3059617981,9.8259266174,19.0416953459,10.8525963408,10.5249677702,3.3576583313,5.9777761719,1.8016075745,2.7844115906,2.3274775738,4.365182202,7.3515972565,2.9902566219,6.2238082947,5.0773565674,4.2586021423,13.4984188947,14.6803663023,17.8232240673,16.8690968837,9.0903304443,11.124773903,8.1894351196,7.3394857156,3.6031834961,7.9767232056,8.0058983814,7.2063901184,6.5038735211,5.6030355328,4.1584712983,4.1584712983,4.1584712983
225077,225/77,27,0.4911690552,0.4911889771,0.3274722595,2.0467353882,2.7017314514,1.3916901917,0.9823632202,0.9005061218,0.9005118103,0.2455805115,0.5730226196,0.24563703,0.3274200134,0.0818584412,0,0,0,0,0.1636987793,0,0,0.0818954102,0.1637447998,0,0,0,0.1636960999,0.3275136353,0.3276252258,0.4913236694,0.2457151184,0.0819097717,0,0,0
225077,225/77,33,0.4095101135,1.5561397034,1.8016694092,3.4396878113,2.2930435242,2.9482786133,1.7197765015,1.4740949524,3.1940037598,1.637882428,2.0473532898,1.4740949524,2.866388385,2.620707843,4.422538446,3.1940328308,5.7329212708,4.6682046204,4.5862627747,6.1423530212,6.7156462708,5.4053280823,5.9786383728,4.9125665555,5.4872622559,5.0777693298,5.1583645475,2.9483741211,8.5175116211,8.9037677681,10.3780471931,12.5294583036,14.6588749051,14.6588749051,14.6588749051
225080,225/80,3,3656.4480287068,4295.1777802883,3931.9157309338,4705.789792252,8070.2772752733,8140.5064018718,5694.6163708491,9435.4840236067,3640.6512607463,3653.1794039329,8209.5376494773,8670.9118576508,2681.5859060887,6201.4957023726,6229.7530767892,2305.3771816949,5520.4518290928,4910.6657114199,4233.464995004,5339.8859983311,5150.3198975656,4894.0695811782,5154.8248561845,6447.8939345174,4835.8630813192,4989.9581275434,4822.0661665762,5382.9846445204,3795.1605784117,5320.7772140604,6415.3473449441,6314.032242799,6026.4844719132,6026.4844719132,6026.4844719132
225080,225/80,11,378.5528357563,314.4392709484,225.9710172683,923.6057925358,1025.6918746747,702.8331961954,2.9279578592,101.2608618987,0.0780839722,78.3431243486,241.565972619,119.9921310074,645.7060715099,112.2066118549,292.2013031905,555.5863789022,400.6797861173,355.2144368157,148.5248950709,676.9988955404,204.1209622973,909.6472780526,1463.1754733755,261.6599964154,562.6391897954,262.6368348863,42.49378357,47.4437473062,2954.0363813865,1140.0925939163,324.0866417446,112.5737538733,150.6203642377,150.6203642377,150.6203642377
225080,225/80,12,34864.9830340259,35752.3697044761,35120.9940228034,33270.0649038834,32579.097942251,34326.8352986956,32955.753334866,31555.342171345,20163.3392908581,29248.8604548982,32061.2852469186,34558.7830642439,24238.0093102805,28398.7384184549,29731.970075618,25974.0687535468,31916.7203089292,26259.7318145096,25866.0316344227,27716.8570849795,25020.9154442387,28374.0096172372,28935.2413996687,20541.2683319096,22599.9896941041,23896.6151359982,23343.4380650992,21694.9705985521,22959.7404873259,22673.9971819428,18752.771683974,25133.84898877,25170.0666502984,25170.0666502984,25170.0666502984
225080,225/80,19,36696.1774269645,38291.7718874487,41558.658522111,43190.2806614305,43245.9255758279,42142.5189318702,41721.1172093628,42056.6921580806,47524.1096054398,45064.837346252,46114.4817170957,45840.5833040153,52420.7101962447,48617.5148096028,49868.6419589389,54091.6499847322,51409.5812054523,51098.2103032062,55207.3962979827,54690.7957229448,58289.5657625719,58298.4215634337,58903.2111080732,61462.1362027454,63334.0527560155,63105.2654693163,64125.9432523928,63765.834778081,63327.2237137912,63817.0128006182,63457.8875327438,59871.3318979005,60381.3037470111,60381.3037470111,60381.3037470111
225080,225/80,21,16941.2652782332,20910.2896511221,15574.864686565,17633.9241942587,15178.2855698713,13885.8320679782,20054.4902237758,15964.1332535624,27490.3159719016,20929.4641745267,13413.6158110242,10792.9139324167,18155.6804990925,13516.9351841126,14979.6729611869,16277.6694899097,10047.2921145526,9405.0538877289,14102.8083165174,10352.7246195817,9918.5705911577,8392.8574070458,4000.2304380514,8319.0229288883,6015.4887394909,6723.2610591793,6371.7171329115,7446.0728945627,6043.5019765434,6069.7244182395,7272.6479049816,6789.3604055114,5332.9816747012,5332.9816747012,5332.9816747012
225080,225/80,24,541.0350794311,589.3204717102,667.0186775635,555.694473352,720.6942825378,614.4395748901,557.630465979,576.9934351196,505.8705999084,706.2120107788,474.0608550842,515.366073645,609.2406828613,646.9764324524,706.0564957459,802.5956314636,723.9877029846,836.6207111939,507.4330784485,704.4257647564,565.8314987366,645.2914002258,645.6175977783,699.6099428467,885.9035933471,881.3734233502,660.4263240765,721.9850180908,518.2581306152,676.1739839642,640.0023747864,680.5966642212,708.8732190777,708.8732190777,708.8732190777
225080,225/80,27,0,0.1560871521,0,0.1560946899,0.1560900024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225080,225/80,33,18180.803849111,11105.7406790842,14179.8428749813,10979.7496198244,10439.1369217867,11446.3000607264,10272.7299695359,11569.3596286153,11934.9007193998,11578.3690174879,10744.7182800042,10760.7151692427,12508.3328661484,13765.398373371,9450.9696607531,11252.3181119747,11240.5525850973,18393.7686673496,11193.6063147762,11777.5774460894,12109.9413756556,9744.9686850519,12156.9646590955,13527.6741949048,13025.3284781549,11400.1554819541,11893.1808076017,12199.9738511155,11661.3442641551,11561.4873394867,14396.5220490562,12357.5215791515,13488.9354049877,13488.9354049877,13488.9354049877
225081,225/81,3,15933.7580820188,15742.0018402122,20351.4244707321,17103.6295489759,17972.0401879559,16823.5460637535,20131.3555001844,20092.3317156002,20873.1347865002,27971.1695884081,15658.3495853037,15895.6171311531,16223.9535409751,14428.7286679663,18315.7891877881,18148.4871319006,19260.1578101183,16493.6954832652,18098.2827371757,17846.7638686446,21573.6762766366,15686.0593725917,16690.9233711017,17500.0586322807,16643.6111310399,18093.4552282803,15676.8932590902,17506.6276095658,18761.7322666059,19947.5231398955,20647.8721484813,21075.9260753197,20500.6931388693,20500.6931388693,20500.6931388693
225081,225/81,11,312.4202661208,166.3892718649,151.3424610474,368.8640364265,111.2965580726,90.7529036603,0,44.6405364406,0,9.1922369995,33.1684975708,6.5669991381,76.0856255811,121.5860026001,104.0725359299,95.7184528061,75.41892724,39.1605408352,81.9352323848,176.4941849202,208.6745095581,151.8646208475,459.1064965122,101.8612397843,87.6088711115,61.771832507,11.8728119652,2.3374069153,540.5390045729,336.7281479702,182.5242075609,55.3443930226,39.0012549683,39.0012549683,39.0012549683
225081,225/81,12,166464.398834482,152448.958164897,150798.806853384,139388.771480566,150530.901564397,143643.522647328,145802.303869913,143209.495249198,122154.638206254,131772.997172125,127547.370721776,123964.809479442,138056.158727709,119315.035394574,127546.520221872,130456.287982632,152579.393072812,123338.729146237,128506.505848074,134600.656165632,114625.688094148,127764.519916125,118101.696106614,116912.843304134,117372.149064562,121555.628889846,105764.442841651,114684.858729136,122342.91308938,128608.489457933,115297.292623414,120162.695440986,119201.819305124,119201.819305124,119201.819305124
225081,225/81,19,53701.7820063185,65559.90916672,74056.4020820721,97056.6750473649,97591.4502833377,97795.6533864885,98148.8095084305,94303.6823644532,104304.870987282,97423.8556686346,107981.884306164,113667.708405825,114044.789789081,128796.19915097,125960.031436271,122793.067803553,106360.331927171,120253.317734791,119997.14426722,124976.340550427,142729.548215271,142841.425868125,151908.536539995,148276.770354473,150527.651252818,152450.880618533,164586.913557943,158050.075624418,149507.90145486,145980.633640667,148897.640291881,137629.840028616,143110.613977485,143110.613977485,143110.613977485
225081,225/81,21,71634.2470044252,84376.8469702271,70147.4910993427,65113.7411015152,54449.8964426214,52341.9647826389,53728.1460450745,60374.5559284025,65502.3656846425,61295.8460908724,68716.1558717644,63846.670655291,45958.0905235274,53307.7762843704,48686.8054377472,46097.7711616741,37563.6458671108,46407.0935313189,46761.7047224402,39245.0595294751,37257.4094528958,32368.9332022442,29866.1951221857,32379.9357646302,34283.4229811885,22123.4944139058,31370.1414169665,23872.9158348787,24943.4415266875,22142.7927847316,30714.577320122,35344.7091739338,31981.803938324,31981.803938324,31981.803938324
225081,225/81,24,1568.2278239074,1534.0271467407,1605.0612160583,1488.5199548828,1464.3294152954,1390.5449442932,1490.1775654297,1458.5791424988,1619.9607794494,1486.1214686951,1622.7611758789,1717.1811656677,1692.5945548462,1533.820417987,1664.7954920044,1617.7596084839,1683.6601132324,1617.0671866028,1561.3417928222,1616.0998099182,1688.7127567932,1708.2222816711,1722.5052172973,1739.9356512207,1755.4042593323,1794.459524469,1628.3158360718,1811.8837868592,1571.0329784729,1614.8411853637,1538.3374668884,1604.41450578,1553.865218341,1553.865218341,1553.865218341
225081,225/81,27,23.676709906,29.7233302979,19.871467688,19.0977033875,23.825462915,22.1165336975,22.8896703735,32.3526171082,21.4210692932,28.944801239,25.3026568298,21.4982133789,20.174375061,40.3386086365,18.5439253601,30.5719765991,21.8874826477,21.2708029846,18.9391823792,17.0781815735,24.52812323,19.5553211365,22.8967965027,22.1167624634,20.0259936218,22.0438920532,20.7243194824,21.1126665283,24.9075979431,31.3477907593,26.535654303,23.8240963989,22.2688986328,22.2688986328,22.2688986328
225081,225/81,33,29269.5265577575,19050.1813939724,21777.637634607,18368.7384118249,16764.2973703567,26799.9360230915,19584.355125539,19392.3997312457,24431.6457715181,18919.9102579682,17323.0444696548,19787.985235041,22836.1901481642,21364.5527578551,16611.4790479839,19668.3731672967,21363.542084602,30737.7028588997,23882.1835024458,20429.5449943556,20799.7998564154,18367.4567022045,20136.1776347529,21974.5155759661,18218.163731275,22806.3028853631,19848.7332417765,22958.2256266672,21215.5693664421,20245.6811376275,21603.2575723043,23011.2835708967,22497.971553204,22497.971553204,22497.971553204
226057,226/57,3,364737.34051906,364737.34051906,364737.34051906,364744.985967785,364744.985967785,364754.243007703,364754.919050992,364778.513113951,363505.710528631,364837.048787933,364837.048787933,364837.048787933,364297.624730012,364094.000340145,362411.562822686,365134.511739131,375684.811040833,360609.511734013,366666.731861457,366781.809795185,388704.320363564,391759.988392978,388391.443306718,340554.500184093,341920.976216574,339903.774451056,378764.35975873,385145.082606551,365596.012562717,366143.154495012,370434.265464212,370428.38084183,370510.697379556,370510.697379556,370510.697379556
226057,226/57,5,24534.9725601304,24534.9725601304,24534.9725601304,24582.1481543819,24582.2373782039,24569.6789716288,24569.6789716288,24483.9525115607,25771.3850531257,24384.9979723623,24384.9979723623,24384.9979723623,25335.590375686,25717.3010047693,25733.9724718469,25759.1801659799,25503.7634099153,24965.2502666605,25808.2805260388,24522.524265654,24778.9164814442,25123.4049779628,25244.0215308708,25506.2081004196,25459.1515066692,24915.3255912028,24726.2409187116,24999.5368516312,24084.2998109574,23242.5767261245,19036.2151016546,19013.6571248907,18929.3783144232,18929.3783144232,18929.3783144232
